Date,Indx,HC,RE,IT,Ind,Mat,CD,CS,Fin,Util,Eng,Com,Portfolio
2018-01-08,85709.06,85550.0,83976.6,87186.0,86581.39,86218.03,85741.09,85734.85,85318.05,84419.65,86463.89,84190.68,1027089.29
2018-01-09,85717.5,85991.76,83449.88,86815.78,86535.21,86153.53,85819.71,85501.46,85552.81,83707.85,86443.46,84183.39,1025872.3399999999
2018-01-10,85508.24,85989.76,82720.57,86546.97,86733.79,85965.82,85769.87,85229.3,85919.03,82825.77,86224.21,84229.21,1023662.54
2018-01-11,86423.65,86758.56,82855.93,87630.26,87652.86,86978.61,86792.33,85182.04,86696.25,82867.96,87536.62,84577.15,1031952.22
2018-01-12,86892.27,86758.09,82432.87,88036.21,88058.46,87297.7,87304.36,85436.62,87001.33,82715.47,88231.35,85317.4,1035482.13
2018-01-16,86394.84,86237.55,82399.17,87642.62,87798.52,86956.59,86831.55,85789.61,86761.71,82831.32,88370.21,85132.41,1033146.1
2018-01-17,87137.28,86761.74,82967.63,88918.82,88291.17,87358.91,87399.85,86673.28,87242.82,83329.79,88254.58,85491.59,1039827.46
2018-01-18,86866.71,86428.14,82223.08,88767.74,87996.24,86857.76,87111.85,86398.97,87018.28,82898.96,87850.79,85440.52,1035859.04
2018-01-19,87478.6,87313.28,82756.16,89137.12,88751.7,87378.66,88136.27,87052.71,87557.44,83084.56,87945.65,85631.05,1042223.2000000001
2018-01-22,88048.51,88566.88,83386.17,89163.58,88826.85,87514.81,88519.76,87447.84,87715.24,83255.29,88906.27,86446.85,1047798.05
2018-01-23,88271.66,89364.37,84276.17,89489.63,88815.35,87662.47,88742.66,87904.7,87908.19,83763.08,89037.81,86373.69,1051609.7799999998
2018-01-24,88098.1,89105.93,84014.55,88630.04,88856.46,88132.17,88798.76,87920.76,87831.6,83550.65,88929.05,86808.14,1050676.21
2018-01-25,88073.03,89639.74,84023.02,88703.95,88896.15,88379.3,88546.49,88073.01,87781.46,84229.86,88426.6,87009.04,1051781.65
2018-01-26,88797.1,90418.06,83949.16,89897.28,89415.84,88705.55,88957.78,88265.34,88026.83,84229.99,88510.19,87694.47,1056867.5899999999
2018-01-29,88278.95,90474.99,82998.4,89441.7,88897.12,88255.15,88459.3,87673.04,87705.26,83490.99,87337.32,87077.73,1050089.95
2018-01-30,87375.42,89298.78,82461.65,88908.35,88315.85,87653.66,87751.42,87068.99,87365.66,83305.53,85993.86,86770.31,1042269.4800000002
2018-01-31,87216.46,88187.96,83175.2,88629.55,88197.98,87694.14,87381.36,86864.08,87255.58,83721.65,85790.6,86375.3,1040489.86
2018-02-01,86707.49,86707.49,86707.49,86707.49,86707.49,86707.49,86707.49,86707.49,86707.49,86707.49,86707.49,86707.49,1040489.88
2018-02-02,85022.46,85299.52,85758.1,85157.21,85138.82,85022.66,85259.97,85431.9,85982.01,85846.45,84842.86,85898.08,1024660.0399999999
2018-02-05,81945.7,82838.82,83355.44,82482.3,82449.27,83097.3,82992.26,83529.15,83987.0,84071.99,82715.84,83886.92,997351.99
2018-02-06,82760.47,83443.51,83166.77,83248.53,82884.15,83543.35,84034.58,83807.21,84120.96,83433.68,83363.87,83713.03,1001520.11
2018-02-07,82786.96,83660.02,82968.46,82628.11,82755.67,83069.32,84265.66,83582.8,84251.69,83054.32,82136.03,83647.52,998806.56
2018-02-08,80168.1,81297.24,81302.45,80296.16,80874.93,81082.55,82294.81,82661.99,82843.13,82146.93,80063.75,82180.59,977212.63
2018-02-09,80872.51,81422.0,82342.59,80968.97,80980.89,81171.31,82794.68,82782.53,83279.46,83067.84,79496.62,82233.55,981412.95
2018-02-12,81882.85,82130.89,82418.14,81847.39,81682.68,82230.64,83363.59,83166.73,83593.5,83306.48,80787.54,83129.24,989539.67
2018-02-13,82131.72,82180.97,82889.47,82813.07,81796.5,82314.34,83543.61,83233.4,83789.99,83162.79,80716.12,83314.46,991886.44
2018-02-14,83342.69,83384.19,82781.0,84411.86,82625.72,83661.34,84908.9,84034.49,84690.09,82929.03,81880.4,84518.34,1003168.0499999999
2018-02-15,84253.32,83980.32,83473.95,85633.88,83215.33,84261.79,85432.45,84779.05,85080.71,83870.15,82091.69,85174.38,1011247.0200000001
2018-02-16,84508.67,83868.42,84081.03,85711.01,83526.85,84413.9,85442.27,85174.71,85382.93,84496.0,81871.11,85154.7,1013631.6
2018-02-20,83846.88,84122.6,83260.99,86344.45,83186.19,84067.05,84877.01,83986.32,84815.06,83754.86,81442.83,84847.39,1008551.63
2018-02-21,83672.3,84297.97,82435.38,86445.18,83260.87,83806.38,85060.64,83602.1,85117.72,83045.55,80780.6,84525.49,1006050.1799999999
2018-02-22,83544.18,84158.32,82882.58,86411.95,83406.68,84153.85,85236.24,83519.64,84674.78,83431.56,81195.9,84240.61,1006856.29
2018-02-23,84583.08,84985.88,83817.55,87468.74,83825.37,84703.43,86027.66,84057.41,85207.22,84836.1,81999.41,85103.47,1016615.32
2018-02-26,85334.3,85527.3,83932.28,88368.83,84284.96,84879.65,86401.85,84422.77,85690.09,84740.48,82088.34,85469.1,1021139.95
2018-02-27,84341.74,85002.45,82561.85,88001.79,83457.46,83974.36,85306.26,83664.74,85024.67,83878.15,81345.77,84500.05,1011059.2900000002
2018-02-28,83411.68,84272.65,82296.71,86909.12,82576.86,82849.21,84529.56,83032.51,84463.88,82964.72,79809.63,83504.23,1000620.76
2018-03-01,83385.06,83385.06,83385.06,83385.06,83385.06,83385.06,83385.06,83385.06,83385.06,83385.06,83385.06,83385.06,1000620.7200000002
2018-03-02,83982.28,84806.07,83637.42,84458.29,83691.21,83421.31,83808.84,83946.6,83855.69,82977.95,83686.24,84195.97,1006467.8699999999
2018-03-05,84898.23,86001.91,84178.2,85062.75,83880.73,83956.25,84246.47,84699.99,84437.11,83797.65,84300.57,84749.34,1014209.2000000001
2018-03-06,85362.15,86247.88,84655.43,85935.89,84509.75,84995.28,85117.24,85150.96,84837.47,83477.85,84497.45,84745.97,1019533.3199999998
2018-03-07,85516.24,87346.81,85150.42,86507.22,84673.56,84682.5,85021.79,84944.83,85070.21,83534.03,84050.28,84647.17,1021145.0599999999
2018-03-08,85642.24,88548.89,85217.9,86856.1,85132.32,84589.48,84978.0,85211.38,85053.89,83850.34,84326.27,84771.66,1024178.47
2018-03-09,86953.91,89065.52,85654.82,88133.74,86251.11,85414.88,85828.34,85925.5,85893.06,84238.92,85330.31,85196.4,1033886.5099999999
2018-03-12,87065.59,89554.73,86046.77,88448.3,86216.47,85641.95,85808.85,86354.81,85960.34,84919.86,85750.92,85304.01,1037072.6
2018-03-13,86633.04,89055.45,86025.31,87809.81,86082.78,85312.71,85626.61,85856.13,85667.56,84863.28,85322.12,84275.92,1032530.7200000002
2018-03-14,86180.54,88762.83,85966.53,87677.93,85700.88,84819.52,85454.39,88274.41,85369.08,85286.68,84790.74,84374.48,1032658.01
2018-03-15,85957.36,88235.77,85865.42,87548.74,85515.53,84350.69,85354.62,87502.64,85448.07,85314.51,83681.14,84724.26,1029498.7499999999
2018-03-16,86319.59,88485.74,86504.34,87437.09,85915.32,84506.8,85856.57,87543.83,85883.76,85712.71,84384.39,85331.45,1033881.5899999999
2018-03-19,85320.78,87611.83,85885.07,86818.05,85385.85,83767.63,85278.75,87707.34,85556.05,85472.3,83092.88,84239.78,1026136.31
2018-03-20,85436.04,87401.98,85767.62,87216.75,85469.16,83504.83,85300.32,86838.85,85439.85,85269.51,83258.48,83268.7,1024172.09
2018-03-21,85578.46,87763.25,85545.73,87642.21,85734.92,84147.76,85375.6,86190.2,85580.24,85339.08,84986.95,83737.91,1027622.3099999999
2018-03-22,83678.42,86830.8,85135.57,85828.35,84093.2,82508.16,84106.18,85481.05,84313.48,85164.46,83714.6,82928.62,1013782.8899999999
2018-03-23,82064.65,85431.53,83830.05,84134.81,82743.81,81889.92,83025.52,84887.76,83107.44,84341.62,83135.81,81958.86,1000551.7799999999
2018-03-26,83694.2,86297.96,84515.32,85804.45,83749.25,82631.08,84314.83,85106.06,84199.7,85043.59,83860.08,82519.45,1011735.9699999997
2018-03-27,82578.21,84571.24,115110.64,83907.86,82930.35,81995.81,83669.17,84881.2,83507.36,85560.51,83332.96,83345.68,1035390.99
2018-03-28,82461.94,83806.34,86077.53,82849.1,82918.43,81487.28,83480.76,84913.6,83766.32,86291.33,82437.51,83762.01,1004252.15
2018-03-29,83508.73,84387.14,86028.17,83888.85,83760.04,82419.17,84198.14,85783.04,84088.14,86698.98,83452.08,83579.1,1011791.58
2018-04-02,84315.97,84315.97,84315.97,84315.97,84315.97,84315.97,84315.97,84315.97,84315.97,84315.97,84315.97,84315.97,1011791.6399999998
2018-04-03,85343.46,84810.41,85082.98,84920.11,85093.12,84879.55,85119.25,85012.36,84759.97,84864.0,85199.47,84540.96,1019625.6399999998
2018-04-04,86342.38,86171.65,85743.23,85569.97,85374.63,84816.15,86170.37,85927.26,85106.11,84999.47,85202.62,85148.6,1026572.44
2018-04-05,87017.99,86074.14,85647.16,85847.35,86151.22,85981.84,87063.34,86280.11,85442.52,85575.94,86629.69,85987.42,1033698.7199999999
2018-04-06,85324.12,84557.31,85177.77,84448.34,85057.67,85077.69,86153.96,86240.38,84667.4,85233.17,85827.08,85287.6,1023052.49
2018-04-09,85576.02,86789.93,85098.67,84732.52,86158.87,85365.2,86089.76,86288.02,84720.69,85508.68,85754.41,85255.13,1027337.8999999999
2018-04-10,86807.41,88104.07,85255.78,86437.55,87013.26,86679.34,86927.4,86456.13,85334.9,85386.59,88017.89,85725.28,1038145.6000000001
2018-04-11,86584.56,88064.23,85432.39,86577.91,86729.11,86385.03,86998.0,86560.99,85232.45,85398.88,88875.13,85579.48,1038418.1599999999
2018-04-12,87087.9,89011.82,84902.78,87448.13,87624.06,86818.36,87100.31,86509.2,85620.11,84756.79,88977.86,85484.15,1041341.47
2018-04-13,86769.44,88737.43,85127.02,87159.18,88278.06,86964.13,86767.11,86316.08,85212.8,85102.15,89452.25,85404.55,1041290.2000000001
2018-04-16,87586.52,89079.13,85693.52,87514.21,88202.88,87723.53,87300.46,86831.87,85592.14,86080.87,90331.16,86033.13,1047969.42
2018-04-17,88444.67,89975.47,86371.21,88918.85,88936.96,88507.27,87801.9,87214.77,85732.56,86752.45,91201.74,87246.59,1057104.4400000002
2018-04-18,88650.79,90152.12,86245.23,89024.27,89776.28,89417.36,87819.78,87166.25,85690.13,86481.35,92209.18,87505.51,1060138.25
2018-04-19,88043.55,89396.85,85456.29,88064.36,89656.76,89222.7,87293.67,86311.21,85983.82,86278.89,92105.95,87454.43,1055268.48
2018-04-20,87405.61,89208.69,84829.58,87365.28,89366.42,88668.73,86624.02,85648.8,86011.13,85947.31,91984.47,87086.01,1050146.05
2018-04-23,87387.94,88680.6,84586.83,86889.41,88648.87,88246.34,86856.55,85166.61,86138.44,85965.26,92165.8,86870.54,1047603.1900000002
2018-04-24,86586.44,87681.33,84789.49,85935.58,87863.48,87699.39,86942.77,85001.05,86234.37,86274.74,91305.53,86677.44,1042991.6100000001
2018-04-25,86648.32,87434.52,84682.64,85399.19,87582.92,87574.75,86945.8,85323.24,86036.4,86145.42,91558.19,86756.03,1042087.4200000002
2018-04-26,87266.06,87565.77,85441.19,85814.59,87657.5,87909.08,87671.16,85372.28,86167.62,86705.57,92319.74,86531.76,1046422.3200000001
2018-04-27,87291.71,88124.19,86426.13,85325.69,88691.72,87807.5,88320.05,85556.05,86312.86,87420.01,91900.35,85859.67,1049035.9300000002
2018-04-30,86630.02,87401.93,86274.12,85104.08,91516.55,87011.63,87736.45,85157.82,85948.43,87216.35,91948.82,85594.23,1047540.4299999999
2018-05-01,87295.04,87295.04,87295.04,87295.04,87295.04,87295.04,87295.04,87295.04,87295.04,87295.04,87295.04,87295.04,1047540.4800000001
2018-05-02,87035.42,87476.39,87246.31,87615.38,87441.38,87680.73,87290.79,87433.72,87109.68,87262.16,87673.76,87352.34,1048618.06
2018-05-03,86715.79,86866.86,87372.12,87888.14,87319.86,87551.69,87007.57,87122.1,86750.21,87497.55,87328.17,87147.59,1046567.65
2018-05-04,87748.46,87779.11,88132.26,88968.66,87945.77,88310.86,87554.38,87691.66,87315.77,87951.03,88224.89,88230.87,1055853.7200000002
2018-05-07,88113.21,88427.03,88695.22,89600.81,88413.33,88216.28,87706.75,87634.65,87435.41,87616.46,88867.63,88442.16,1059168.94
2018-05-08,88162.01,88534.46,88432.91,90193.23,88933.27,88334.11,87828.67,87663.64,87596.34,86511.33,88968.53,87490.62,1058649.12
2018-05-09,88806.03,88774.2,88981.49,90949.05,89208.42,88625.04,87786.54,87271.67,87953.22,86384.41,90160.59,87821.64,1062722.3
2018-05-10,89499.61,88475.18,89351.52,91792.31,89411.97,89206.18,88092.09,88182.94,88289.0,87233.68,90616.07,88171.63,1068322.1800000002
2018-05-11,89674.63,89220.51,89143.3,91390.91,89663.29,89328.8,88371.41,87965.43,88312.66,87391.09,90858.41,88286.3,1069606.74
2018-05-14,89638.53,90062.56,88660.78,91246.69,89560.78,89297.04,88398.45,87823.52,88019.59,87045.31,91507.09,88426.01,1069686.3499999999
2018-05-15,89265.29,89667.1,87660.2,90896.16,89365.52,89232.74,88128.12,87677.52,88183.41,86360.34,91364.35,87810.41,1065611.16
2018-05-16,89827.62,90250.17,87674.23,91451.14,89725.8,89865.44,89250.43,88369.27,88488.05,86084.86,91840.63,88667.59,1071495.23
2018-05-17,89995.1,90348.77,87405.01,91573.68,90215.01,90065.86,89586.9,88358.88,88823.93,85916.41,93053.47,88257.41,1073600.4300000002
2018-05-18,89900.11,90715.45,87482.01,91413.95,90485.87,89964.33,89706.17,88169.28,88654.24,85995.24,92987.6,88490.23,1073964.48
2018-05-21,90517.79,90393.37,88095.66,91812.86,91077.28,90378.53,90197.71,88309.89,89229.57,86354.96,93378.34,88469.76,1078215.7199999997
2018-05-22,90162.01,90199.49,88144.28,91412.45,90416.85,90205.2,89607.27,88324.65,89289.41,86889.66,92761.64,88614.54,1076027.4500000002
2018-05-23,90231.7,90434.05,88765.02,91664.39,90204.22,90007.39,89802.38,88751.08,89186.61,87202.01,92333.06,88406.63,1076988.54
2018-05-24,90253.46,90571.34,88603.83,101435.94,90262.85,89996.25,90000.05,88953.99,89010.28,87133.4,91638.03,87953.57,1085812.9900000002
2018-05-25,90111.44,90749.7,88942.41,101574.04,90175.23,89710.34,90226.58,88982.11,88995.49,87214.74,90334.97,88111.97,1085129.02
2018-05-29,89486.94,90134.63,89141.55,101260.82,89586.83,88769.81,89638.22,88681.7,88087.36,86937.45,89773.14,87382.45,1078880.9
2018-05-30,90700.32,91332.83,90000.52,101886.88,90288.57,89326.56,90410.72,89332.12,88678.7,87367.87,91409.22,87888.66,1088622.97
2018-05-31,89967.62,91465.21,89740.93,101693.53,89492.81,88946.79,89879.76,88588.93,88352.13,87162.74,90726.07,87346.38,1083362.9
2018-06-01,90280.24,90280.24,90280.24,90280.24,90280.24,90280.24,90280.24,90280.24,90280.24,90280.24,90280.24,90280.24,1083362.8800000001
2018-06-04,90761.09,90077.81,90880.92,90942.04,90495.07,90477.83,91024.94,90805.82,90724.11,90258.4,90127.93,90623.93,1087199.89
2018-06-05,91061.95,90833.03,90872.53,91796.58,90744.68,90759.1,91729.15,90871.23,90784.95,89817.72,90036.79,91046.11,1090353.82
2018-06-06,91662.45,91408.12,91054.08,92228.37,91165.38,91944.59,92485.97,91015.41,91284.99,88916.37,90205.09,91593.44,1094964.26
2018-06-07,91627.4,90823.87,91065.63,91391.12,91216.03,91607.7,92308.25,90820.69,91420.79,89095.13,91553.44,91657.69,1094587.74
2018-06-08,91937.73,91620.43,91208.0,91505.82,91316.63,91619.59,92763.72,91150.87,91467.78,88982.76,90859.96,91552.67,1095985.96
2018-06-11,92155.56,91929.7,91175.99,91564.12,91650.77,91758.07,93081.46,91755.92,91345.89,88830.37,91350.01,92451.77,1099049.63
2018-06-12,92326.78,92771.18,91524.55,92036.97,91635.54,91516.17,93564.21,91949.08,91061.87,89482.7,90861.36,92792.04,1101522.4499999997
2018-06-13,91954.86,92423.6,90371.79,91980.01,91322.19,91033.91,92898.13,93003.82,90986.62,89274.19,90675.11,93004.41,1098928.6400000001
2018-06-14,92203.81,92711.6,90876.79,92493.3,91322.45,90612.13,92767.23,92991.74,90961.92,89748.33,90517.99,93747.56,1100954.85
2018-06-15,92193.23,93055.97,90878.71,92448.48,91203.41,90245.82,92639.73,93501.14,90960.83,89966.93,89157.92,94143.26,1100395.43
2018-06-18,92228.1,92825.57,90994.88,92526.19,90982.82,89893.66,92742.64,92640.67,91010.17,90150.77,89823.27,93671.16,1099489.9000000001
2018-06-19,91982.03,92811.75,90859.13,91856.21,90531.85,88811.64,92406.41,92542.85,91063.43,90655.61,89813.79,93377.09,1096711.79
2018-06-20,92351.95,93606.24,91575.0,92217.63,90844.76,88743.36,92791.04,92439.36,91206.23,90812.46,90344.03,93983.97,1100916.03
2018-06-21,91680.99,92774.24,91690.48,91472.33,90059.41,88215.44,92293.66,92204.67,90922.63,90747.08,89316.1,93292.39,1094669.4200000002
2018-06-22,91752.35,92794.2,92300.2,91516.94,90233.1,88682.54,92112.8,92693.0,91082.63,91340.27,90551.21,94075.94,1099135.1800000002
2018-06-25,90520.05,91409.75,91892.64,89398.91,88948.44,87590.04,90637.78,92511.25,90549.46,91847.07,89127.23,93722.47,1088155.0899999999
2018-06-26,90787.74,91855.95,92081.87,89677.87,89095.45,87794.93,91116.93,92640.94,90510.23,91922.77,90026.35,93564.93,1091075.96
2018-06-27,89878.48,89722.58,91568.59,88402.89,88333.34,87008.91,89750.66,91947.42,89509.94,91832.98,90626.45,92715.89,1081298.13
2018-06-28,90217.26,89616.93,91990.93,88924.93,88394.0,87099.75,89685.38,92568.19,89702.71,91876.69,91221.26,92861.33,1084159.36
2018-06-29,90349.56,89667.0,92124.47,89119.96,88786.46,87539.93,89524.64,92877.69,89591.1,92086.77,91237.53,92783.09,1085688.2000000002
2018-07-02,90474.02,90474.02,90474.02,90474.02,90474.02,90474.02,90474.02,90474.02,90474.02,90474.02,90474.02,90474.02,1085688.24
2018-07-03,90516.95,90956.23,91194.82,90117.55,90471.25,90496.23,90586.81,90751.08,90553.05,91129.6,90878.88,90805.7,1088458.1500000001
2018-07-05,91218.41,91756.15,92049.45,91076.15,91036.91,90896.94,90962.88,91734.97,90900.42,92042.3,91055.77,91907.41,1096637.76
2018-07-06,91978.1,92727.83,92652.13,92173.61,91281.05,91301.27,91437.65,92072.06,91199.92,92675.22,91817.41,92815.55,1104131.8
2018-07-09,92629.79,93167.66,92162.46,92905.83,92651.53,92022.11,92004.17,91978.87,91976.46,91229.01,92649.77,93794.34,1109172.0
2018-07-10,92739.87,92982.11,92143.29,92697.01,92378.29,92258.27,91834.53,91863.09,91640.8,91542.98,92757.38,93655.44,1108493.06
2018-07-11,92084.69,92503.69,91954.13,91822.46,91296.17,91142.59,91185.51,91424.31,91323.56,91476.71,91418.47,92922.14,1100554.43
2018-07-12,92577.18,93117.74,92057.57,93016.85,91570.0,91216.35,91258.14,91512.26,91097.83,91737.39,91575.32,93563.79,1104300.42
2018-07-13,92615.34,92917.66,92011.11,92693.09,91966.21,91127.21,91608.02,91668.42,90831.0,91628.37,91835.59,93590.48,1104492.5
2018-07-16,92316.94,92269.15,91676.14,92522.38,91482.04,90683.24,91474.52,91346.7,91196.9,91576.81,90996.38,93020.31,1100561.51
2018-07-17,92718.51,92785.38,91301.93,93468.17,91689.3,91397.45,92046.0,91603.3,91174.38,91388.79,90402.38,92468.27,1102443.86
2018-07-18,92924.19,92596.44,90968.36,93694.27,92170.87,91705.08,92390.76,91125.16,91597.17,91076.76,90746.66,91940.19,1102935.9100000001
2018-07-19,92981.57,92776.49,91802.55,93584.98,92483.78,91533.39,92514.95,91288.82,91501.3,91621.34,91007.81,90961.24,1104058.22
2018-07-20,92721.27,92860.38,91209.73,93536.53,92449.93,91248.88,92496.51,91648.99,91772.02,91386.93,90712.91,91372.67,1103416.75
2018-07-23,92744.48,93071.32,91134.97,93416.04,92124.47,90867.89,92488.29,91345.27,92053.29,91023.77,90488.46,90748.61,1101506.86
2018-07-24,92523.03,91976.47,90881.25,92568.23,92021.0,91658.79,91620.25,91062.73,92068.05,91006.08,90631.96,90621.81,1098639.65
2018-07-25,93020.89,92391.77,91281.28,93171.03,92522.91,92062.96,91835.37,91515.28,91985.53,91171.42,91458.02,90517.33,1102933.79
2018-07-26,93361.51,92335.25,91481.24,93245.26,93135.22,92366.96,91649.59,91756.68,92251.8,91808.44,92234.1,90857.66,1106483.71
2018-07-27,92476.22,90481.23,90489.03,91925.4,92735.26,92115.54,90737.64,91471.73,91812.45,91314.14,91706.99,90658.81,1097924.44
2018-07-30,91998.17,89891.41,90650.97,90326.39,92453.87,92032.92,90551.58,91074.87,91718.78,91062.53,92347.28,90758.6,1094867.37
2018-07-31,92642.95,90675.56,91785.85,90539.19,93643.66,92816.86,90799.39,91268.79,91898.71,91812.91,92519.11,91239.37,1101642.35
2018-08-01,91803.53,91803.53,91803.53,91803.53,91803.53,91803.53,91803.53,91803.53,91803.53,91803.53,91803.53,91803.53,1101642.36
2018-08-02,92387.35,91964.87,91605.34,92403.27,91780.47,91411.01,92085.08,92327.3,91980.63,92011.91,92220.52,91546.64,1103724.3900000001
2018-08-03,92596.81,91339.61,91963.55,92225.09,91794.13,91741.7,92083.08,93075.51,91712.08,92316.04,92129.72,91963.2,1104940.5199999998
2018-08-06,93034.57,91640.89,91847.9,94951.56,91986.6,91519.57,92206.8,92973.55,91759.72,92413.38,92170.6,92491.34,1108996.4800000002
2018-08-07,93316.27,91457.62,91834.1,95466.15,92332.42,91527.65,92728.27,93085.84,91815.83,92509.63,92377.36,93114.95,1111566.0899999999
2018-08-08,93221.56,90998.78,91620.95,93574.0,92401.14,91322.74,92864.01,92840.15,92032.09,92473.86,92122.55,92977.62,1108449.4500000002
2018-08-09,93246.56,91154.98,91605.72,95960.42,92565.23,91405.24,93215.02,92652.05,92099.47,92715.64,91905.21,93187.6,1111713.1400000001
2018-08-10,92773.83,90909.79,90992.94,95495.94,91880.95,90401.89,92605.25,92105.7,91687.99,92001.07,91874.88,92543.45,1105273.68
2018-08-13,92348.7,90667.15,90809.16,94987.99,91200.15,89653.93,92042.14,91741.24,91367.62,91765.28,90690.61,91949.75,1099223.7200000002
2018-08-14,93061.89,90843.33,91144.48,95240.64,91760.05,89807.41,92902.27,92099.5,91865.71,92372.78,91194.58,92886.3,1105178.94
2018-08-15,92233.25,89717.29,91551.06,94070.5,90835.17,87941.01,91839.27,91709.25,91314.82,92476.11,89342.87,92250.07,1095280.67
2018-08-16,93013.55,90300.2,92044.63,94550.17,91313.73,88152.09,92247.53,92133.81,91819.85,93161.34,89766.42,92990.36,1101493.68
2018-08-17,93424.69,90427.26,92760.34,153964.44,91730.4,88722.65,92712.52,92629.82,91989.63,93546.85,90054.21,93386.36,1165349.1700000002
2018-08-20,93781.58,90670.79,92826.46,144464.55,92141.22,89135.66,93380.48,92830.57,92131.79,93453.33,90811.4,93749.63,1159377.46
2018-08-21,94304.28,91834.66,92674.73,148223.39,92843.7,89494.46,94179.12,92624.95,92687.84,93472.93,91367.87,94147.75,1167855.6799999997
2018-08-22,94244.46,92960.3,92339.79,153042.4,92684.69,89828.66,93939.72,92735.27,92599.7,93074.66,92139.03,94064.99,1173653.67
2018-08-23,94040.54,92508.66,92160.98,147075.02,92330.69,88993.74,93716.5,92499.42,92359.35,92828.54,91847.3,93588.33,1163949.07
2018-08-24,94516.88,92915.03,92423.76,146503.42,92642.61,90126.18,93857.19,92723.85,92499.33,93106.5,92298.7,94135.07,1167748.5199999998
2018-08-27,94980.65,93613.96,92316.98,151074.2,93206.98,90896.5,94106.52,92961.86,92492.49,92598.86,92646.01,94663.39,1175558.4
2018-08-28,94998.03,94233.48,93025.21,154299.68,93378.19,90769.11,94395.0,92592.38,92391.14,92404.56,92252.59,94552.51,1179291.8800000001
2018-08-29,95360.58,95511.57,93072.69,152611.53,93788.05,91302.91,94447.53,92761.9,92439.29,92689.8,92626.61,94861.15,1181473.61
2018-08-30,94937.17,95427.17,92759.18,161827.59,93362.77,90425.64,93696.37,92408.53,92270.31,92567.11,92452.54,93956.53,1186090.91
2018-08-31,95050.59,96387.18,93011.85,240314.85,93378.61,90256.67,93892.25,92824.7,92332.96,92391.89,91956.02,93949.51,1265747.0799999998
2018-09-04,105478.92,105478.92,105478.92,105478.92,105478.92,105478.92,105478.92,105478.92,105478.92,105478.92,105478.92,105478.92,1265747.04
2018-09-05,105294.91,104955.41,105852.01,106379.78,105399.3,105306.41,104923.52,105311.65,105352.01,106131.65,104931.94,104784.0,1264622.59
2018-09-06,104963.11,103756.07,105862.85,103050.57,105197.15,104933.96,104405.37,105308.33,105173.73,106543.74,103434.27,104734.18,1257363.3299999998
2018-09-07,104674.46,103418.94,104994.05,102908.09,104830.42,104261.52,104645.82,105194.22,105044.25,105865.26,103175.47,104773.91,1253786.41
2018-09-10,104978.89,103640.26,105159.38,103059.98,105291.08,104140.09,104744.41,105320.29,105034.07,106133.25,103119.29,105045.25,1255666.2400000002
2018-09-11,105163.87,104002.13,104896.61,103082.93,105100.99,104049.13,104429.34,105044.01,104896.86,105984.91,103771.94,105441.95,1255864.67
2018-09-12,105209.51,103804.32,105018.18,102854.18,105045.92,104448.21,104560.09,105866.93,104528.89,105943.84,104481.69,106499.28,1258261.0399999998
2018-09-13,105538.03,103897.48,105553.81,103399.97,105223.41,104737.61,104589.83,105726.15,104491.68,106405.87,104410.38,107192.33,1261166.5499999998
2018-09-14,105785.55,103673.57,105081.3,103706.89,105736.86,105105.52,104897.04,105560.81,104985.51,106111.58,104601.87,106988.51,1262235.01
2018-09-17,105115.09,102545.06,105217.9,102355.58,105411.68,105242.45,104636.6,105539.57,104620.96,106340.02,104427.86,107102.98,1258555.75
2018-09-18,105605.62,103732.08,104725.54,102921.32,105803.29,105954.08,106205.33,105556.75,104690.25,106369.95,105222.27,107853.93,1264640.41
2018-09-19,105362.97,104381.65,103679.33,102584.06,105672.42,106516.09,106068.46,105465.35,105070.75,104993.22,105576.26,107844.02,1263214.58
2018-09-20,106112.6,105546.1,104519.7,103504.27,106242.43,107574.14,106304.98,106532.8,105870.89,105759.12,105841.12,108612.57,1272420.7200000004
2018-09-21,106024.28,104742.0,104508.74,103234.58,106440.36,107420.07,105988.65,106406.6,105960.23,106088.53,106465.29,108755.7,1272035.03
2018-09-24,105468.23,105490.15,103327.99,103187.66,105733.89,106908.46,105484.64,105913.43,105265.6,105211.73,107561.7,108158.67,1267712.15
2018-09-25,105366.08,105824.86,103398.51,103444.83,105655.26,107088.34,105340.05,105774.42,105249.21,104353.37,108215.58,108723.52,1268434.0300000003
2018-09-26,104941.26,105572.07,102563.06,102677.54,105264.28,106501.63,105472.4,105762.89,104591.28,103705.66,107170.3,108494.6,1262716.9700000002
2018-09-27,104997.99,106027.14,102871.09,102611.32,105212.91,106029.4,105146.37,105608.91,104297.07,104285.29,107621.22,108801.61,1263510.32
2018-09-28,105110.87,106105.13,103879.47,102965.09,105076.33,105973.11,105044.76,105719.31,104205.34,105037.63,107656.59,108603.04,1265376.6700000002
2018-10-01,105448.06,105448.06,105448.06,105448.06,105448.06,105448.06,105448.06,105448.06,105448.06,105448.06,105448.06,105448.06,1265376.7200000004
2018-10-02,105105.76,105217.47,105055.91,104635.98,104802.82,105309.23,104004.0,105277.34,105074.57,105892.7,105064.05,105498.55,1260938.38
2018-10-03,105365.4,106378.96,104410.79,105108.66,105413.82,105215.17,103933.74,104833.59,105735.12,105415.78,106185.13,105886.02,1263882.1799999997
2018-10-04,104365.56,104314.84,103488.85,103371.67,104445.88,104193.97,102476.26,103882.15,105471.07,104992.08,105406.53,105413.55,1251822.41
